likes,Checkins,Returns,Category,commBase,comm24,comm48,comm24_1,"diff_24,48",baseTime,length,shares,hrs,sun_pub,mon_pub,tue_pub,wed_pub,thu_pub,fri_pub,sat_pub,sun_base,mon_base,tue_base,wed_base,thu_base,fri_base,sat_base,output
287698,0,4752,24,15,3,12,15,-9,29,118,2,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
287698,0,4752,24,17,0,4,17,-4,63,94,16,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
287698,0,4752,24,5,5,0,5,5,15,177,1,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
287698,0,4752,24,10,0,2,9,-2,53,91,1,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
287698,0,4752,24,40,2,13,36,-11,54,82,20,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
287698,0,4752,24,13,13,0,13,13,14,194,4,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
287698,0,4752,24,17,0,17,17,-17,46,220,14,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
287698,0,4752,24,9,9,0,9,9,12,92,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
287698,0,4752,24,14,4,10,14,-6,34,70,1,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
287698,0,4752,24,16,0,5,15,-5,64,145,11,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
287698,0,4752,24,4,0,0,4,0,68,229,1,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
287698,0,4752,24,6,6,0,6,6,19,158,16,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
287698,0,4752,24,12,12,0,12,12,7,56,20,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
287698,0,4752,24,12,3,9,12,-6,40,195,2,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
287698,0,4752,24,5,0,2,5,-2,53,159,21,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
287698,0,4752,24,19,19,0,19,19,19,204,13,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
287698,0,4752,24,18,18,0,18,18,18,109,17,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
287698,0,4752,24,1,1,0,1,1,13,160,1,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
287698,0,4752,24,27,6,21,25,-15,34,281,26,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
287698,0,4752,24,13,13,0,13,13,11,181,14,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
287698,0,4752,24,33,5,12,28,-7,50,39,18,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
287698,0,4752,24,15,15,0,15,15,22,40,4,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
287698,0,4752,24,35,2,14,33,-12,57,54,3,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
287698,0,4752,24,8,1,2,7,-1,51,136,27,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
287698,0,4752,24,17,17,0,17,17,5,171,28,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6
287698,0,4752,24,1,0,1,1,-1,52,317,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
287698,0,4752,24,7,7,0,7,7,13,113,14,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
287698,0,4752,24,26,1,8,25,-7,52,147,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
287698,0,4752,24,15,15,0,15,15,7,112,1,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
287698,0,4752,24,19,1,5,18,-4,61,159,56,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
287698,0,4752,24,6,0,2,4,-2,72,58,2,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
287698,0,4752,24,41,0,5,36,-5,62,55,4,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
287698,0,4752,24,3,1,2,3,-1,26,96,1,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
287698,0,4752,24,21,4,17,21,-13,31,144,2,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
287698,0,4752,24,11,11,0,11,11,23,131,3,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
287698,0,4752,24,2,2,0,2,2,13,0,1,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
287698,0,4752,24,14,0,3,14,-3,51,109,2,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
287698,0,4752,24,18,18,0,18,18,19,81,1,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
287698,0,4752,24,17,3,14,16,-11,44,60,3,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
287698,0,4752,24,9,0,4,8,-4,56,127,12,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
287698,0,4752,24,15,0,1,14,-1,62,180,2,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
287698,0,4752,24,7,7,0,7,7,1,195,4,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,30
287698,0,4752,24,6,0,1,6,-1,50,0,2,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
287698,0,4752,24,2,1,1,2,0,31,92,3,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
287698,0,4752,24,4,4,0,4,4,16,108,22,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
287698,0,4752,24,8,8,0,8,8,1,74,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
287698,0,4752,24,19,19,0,19,19,9,77,2,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5
287698,0,4752,24,13,1,12,13,-11,34,213,19,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
287698,0,4752,24,21,21,0,21,21,18,219,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
287698,0,4752,24,44,0,10,42,-10,56,344,4,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
287698,0,4752,24,37,3,34,34,-31,47,150,3,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
287698,0,4752,24,20,20,0,20,20,13,71,11,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5
287698,0,4752,24,4,0,4,4,-4,40,113,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
287698,0,4752,24,8,2,6,6,-4,47,165,14,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
287698,0,4752,24,0,0,0,0,0,0,49,13,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,50
287698,0,4752,24,13,5,8,13,-3,30,98,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
287698,0,4752,24,5,1,4,4,-3,48,61,2,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
287698,0,4752,24,24,1,23,23,-22,48,178,4,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
287698,0,4752,24,16,16,0,16,16,22,88,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
287698,0,4752,24,9,7,2,9,5,31,124,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
287698,0,4752,24,27,13,14,26,-1,32,127,17,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
287698,0,4752,24,2,2,0,2,2,7,84,1,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
287698,0,4752,24,31,31,0,31,31,17,182,11,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10
287698,0,4752,24,13,3,10,13,-7,26,40,2,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
287698,0,4752,24,20,9,11,19,-2,25,119,15,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
287698,0,4752,24,4,4,0,4,4,5,0,1,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
287698,0,4752,24,4,4,0,4,4,2,65,1,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
287698,0,4752,24,5,5,0,5,5,3,300,2,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
287698,0,4752,24,16,1,15,16,-14,38,89,4,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
287698,0,4752,24,22,0,1,21,-1,68,59,2,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
287698,0,4752,24,8,0,1,8,-1,58,183,22,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
287698,0,4752,24,36,5,31,34,-26,33,201,7,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
287698,0,4752,24,711,202,509,683,-307,42,129,726,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10
287698,0,4752,24,9,9,0,9,9,9,146,12,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
287698,0,4752,24,17,0,4,17,-4,55,147,2,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
287698,0,4752,24,11,11,0,11,11,10,96,4,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
287698,0,4752,24,83,0,11,79,-11,61,115,34,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
287698,0,4752,24,12,3,9,9,-6,47,56,3,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
287698,0,4752,24,54,1,25,52,-24,50,135,38,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
287698,0,4752,24,0,0,0,0,0,18,176,28,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
287698,0,4752,24,13,0,1,13,-1,63,198,18,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
287698,0,4752,24,6,3,3,6,0,28,184,2,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
287698,0,4752,24,24,3,21,24,-18,33,155,4,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
287698,0,4752,24,2,2,0,2,2,18,224,9,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
287698,0,4752,24,2,0,0,2,0,69,216,3,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
287698,0,4752,24,46,0,7,44,-7,60,89,70,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
287698,0,4752,24,1,1,0,1,1,9,221,1,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
287698,0,4752,24,3,3,0,3,3,2,281,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
287698,0,4752,24,5,1,4,5,-3,37,233,4,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
287698,0,4752,24,9,9,0,9,9,12,124,4,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
287698,0,4752,24,5,5,0,5,5,3,272,2,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
287698,0,4752,24,4,0,4,4,-4,46,220,20,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
287698,0,4752,24,0,0,0,0,0,0,165,2,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
287698,0,4752,24,16,0,2,16,-2,57,195,3,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
287698,0,4752,24,6,6,0,6,6,13,282,12,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
287698,0,4752,24,13,3,10,13,-7,45,206,2,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
287698,0,4752,24,14,3,11,14,-8,35,208,2,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
287698,0,4752,24,2,2,0,2,2,6,145,2,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
287698,0,4752,24,7,4,3,7,1,28,166,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
287698,0,4752,24,4,2,2,4,0,25,168,1,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
287698,0,4752,24,19,5,8,14,-3,50,510,74,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
287698,0,4752,24,8,8,0,8,8,8,0,2,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
287698,0,4752,24,4,0,4,4,-4,40,509,32,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
287698,0,4752,24,6,2,4,4,-2,48,159,5,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
287698,0,4752,24,0,0,0,0,0,1,509,1,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
287698,0,4752,24,41,41,0,41,41,22,66,5,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
287698,0,4752,24,4,4,0,4,4,23,244,15,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
287698,0,4752,24,7,0,7,7,-7,40,143,18,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
287698,0,4752,24,23,1,22,22,-21,46,206,1,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
287698,0,4752,24,24,24,0,24,24,2,74,1,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14
287698,0,4752,24,9,0,3,9,-3,56,161,2,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
287698,0,4752,24,21,0,5,21,-5,59,153,2,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
287698,0,4752,24,10,10,0,10,10,24,142,14,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
287698,0,4752,24,16,0,3,16,-3,59,179,4,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
287698,0,4752,24,9,2,7,7,-5,48,98,3,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
287698,0,4752,24,2,0,2,2,-2,40,87,12,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
287698,0,4752,24,7,0,1,6,-1,70,132,3,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
287698,0,4752,24,9,2,7,7,-5,46,168,19,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
287698,0,4752,24,18,1,3,16,-2,62,158,18,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
287698,0,4752,24,8,1,7,7,-6,40,94,11,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
287698,0,4752,24,17,4,13,13,-9,43,74,2,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
287698,0,4752,24,6,1,5,6,-4,35,161,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
287698,0,4752,24,12,3,2,8,1,66,95,3,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
287698,0,4752,24,14,5,9,14,-4,27,62,2,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
131134,0,53586,66,62,1,7,58,-6,58,117,368,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
131134,0,53586,66,97,14,83,97,-69,32,45,5,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
131134,0,53586,66,98,1,5,96,-4,66,223,5,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
131134,0,53586,66,54,0,54,54,-54,38,213,3,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
131134,0,53586,66,25,0,14,24,-14,53,147,14,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
131134,0,53586,66,92,0,6,87,-6,69,33,12,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
131134,0,53586,66,85,3,13,78,-10,56,105,2,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
131134,0,53586,66,25,0,5,21,-5,60,48,474,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131134,0,53586,66,57,57,0,57,57,10,76,5,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14
131134,0,53586,66,66,1,14,64,-13,52,10,5,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
131134,0,53586,66,17,2,15,16,-13,43,143,30,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
131134,0,53586,66,34,7,27,32,-20,33,223,14,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
131134,0,53586,66,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
131134,0,53586,66,84,21,63,82,-42,30,74,5,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
131134,0,53586,66,15,0,1,15,-1,70,241,1,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
131134,0,53586,66,50,13,37,49,-24,33,49,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
131134,0,53586,66,23,10,13,23,-3,26,126,19,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
131134,0,53586,66,121,9,112,116,-103,42,124,2,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
131134,0,53586,66,14,14,0,14,14,23,209,33,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
131134,0,53586,66,4,4,0,4,4,18,95,1,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
131134,0,53586,66,45,45,0,45,45,15,159,6,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
131134,0,53586,66,38,1,0,37,1,70,275,49,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
131134,0,53586,66,40,0,1,39,-1,68,0,6,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
131134,0,53586,66,39,1,8,34,-7,64,169,49,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
131134,0,53586,66,11,0,0,11,0,71,0,18,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
131134,0,53586,66,35,1,8,33,-7,58,48,19,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
131134,0,53586,66,212,34,178,206,-144,32,384,6,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
131134,0,53586,66,172,6,52,164,-46,52,206,271,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
131134,0,53586,66,17,17,0,17,17,9,230,30,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14
131134,0,53586,66,61,61,0,61,61,6,65,28,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,36
131134,0,53586,66,103,103,0,103,103,12,279,60,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22
131134,0,53586,66,34,34,0,34,34,16,259,14,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7
131134,0,53586,66,2,2,0,2,2,1,103,16,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
131134,0,53586,66,59,1,12,56,-11,60,79,15,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
131134,0,53586,66,162,162,0,162,162,5,22,56,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,84
131134,0,53586,66,0,0,0,0,0,0,100,50,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,97
131134,0,53586,66,65,25,40,64,-15,26,275,59,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5
131134,0,53586,66,43,43,0,43,43,17,79,120,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
131134,0,53586,66,261,27,234,235,-207,43,7,12,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
131134,0,53586,66,151,17,58,124,-41,56,316,546,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
131134,0,53586,66,117,11,106,111,-95,42,102,5,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
131134,0,53586,66,41,9,32,38,-23,37,201,46,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
131134,0,53586,66,106,106,0,106,106,4,248,23,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,54
131134,0,53586,66,15,0,1,15,-1,62,177,18,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
131134,0,53586,66,30,1,2,27,-1,64,169,48,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131134,0,53586,66,0,0,0,0,0,0,49,34,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,280
131134,0,53586,66,94,94,0,94,94,2,79,16,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,62
131134,0,53586,66,100,100,0,100,100,11,94,22,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40
131134,0,53586,66,53,5,48,51,-43,43,192,5,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
131134,0,53586,66,124,32,92,120,-60,30,114,20,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8
131134,0,53586,66,161,50,111,159,-61,27,123,32,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18
131134,0,53586,66,381,39,342,364,-303,38,273,161,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
68484,0,539,14,0,0,0,0,0,66,0,24,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
83215,393,12259,18,0,0,0,0,0,60,64,2,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83215,393,12259,18,7,0,4,7,-4,50,148,959,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
83215,393,12259,18,3,0,3,3,-3,33,87,1,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
83215,393,12259,18,4,4,0,4,4,3,256,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
83215,393,12259,18,4,0,1,4,-1,64,186,2,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
83215,393,12259,18,7,0,2,5,-2,68,149,2,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
83215,393,12259,18,7,3,4,6,-1,28,73,4,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
83215,393,12259,18,2,0,2,2,-2,49,109,14,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
83215,393,12259,18,7,0,7,7,-7,45,216,4,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
83215,393,12259,18,3,3,0,3,3,23,87,3,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
83215,393,12259,18,4,4,0,4,4,10,84,2,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
83215,393,12259,18,10,0,0,10,0,68,26,11,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
83215,393,12259,18,7,0,0,7,0,70,239,2,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
83215,393,12259,18,10,1,9,10,-8,42,82,1,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
83215,393,12259,18,4,0,4,4,-4,37,135,1,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
83215,393,12259,18,12,0,12,12,-12,46,0,1447,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83215,393,12259,18,0,0,0,0,0,48,83,1,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
83215,393,12259,18,2,2,0,2,2,23,185,3,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
83215,393,12259,18,3,0,0,3,0,64,152,2,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
83215,393,12259,18,0,0,0,0,0,60,63,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
83215,393,12259,18,17,17,0,17,17,11,350,5,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
83215,393,12259,18,4,0,0,4,0,53,124,1,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
83215,393,12259,18,4,4,0,4,4,15,206,5,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
83215,393,12259,18,16,0,5,15,-5,61,129,1,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
83215,393,12259,18,6,0,6,6,-6,32,154,2,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
83215,393,12259,18,1,1,0,1,1,5,33,2,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
83215,393,12259,18,19,10,9,18,1,28,170,11,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
83215,393,12259,18,8,0,0,8,0,66,225,2,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
83215,393,12259,18,11,1,10,10,-9,40,199,17,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
83215,393,12259,18,7,0,2,6,-2,69,150,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
83215,393,12259,18,3,3,0,3,3,9,97,3,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
83215,393,12259,18,5,0,5,5,-5,41,87,4,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
83215,393,12259,18,11,0,11,11,-11,48,160,3,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
83215,393,12259,18,9,9,0,9,9,17,165,1,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
83215,393,12259,18,4,4,0,4,4,1,457,6,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
83215,393,12259,18,8,1,7,8,-6,40,97,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
83215,393,12259,18,6,1,5,6,-4,39,57,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
83215,393,12259,18,9,0,9,9,-9,38,151,1,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
83215,393,12259,18,3,3,0,3,3,11,126,4,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
83215,393,12259,18,4,0,4,4,-4,46,119,2,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83215,393,12259,18,15,15,0,15,15,20,191,3,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
83215,393,12259,18,8,0,2,7,-2,52,130,2,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
83215,393,12259,18,17,1,6,16,-5,52,0,4,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
83215,393,12259,18,8,8,0,8,8,13,0,1,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
83215,393,12259,18,14,1,13,14,-12,31,67,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
83215,393,12259,18,17,11,6,14,5,42,64,145,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
83215,393,12259,18,13,0,9,13,-9,49,82,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
83215,393,12259,18,9,0,1,9,-1,62,216,5,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
83215,393,12259,18,7,1,6,7,-5,27,165,1,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
83215,393,12259,18,15,0,8,14,-8,50,10,2,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83215,393,12259,18,15,4,11,14,-7,37,126,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83215,393,12259,18,17,0,3,17,-3,54,19,3,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
83215,393,12259,18,8,1,7,7,-6,48,86,5,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
83215,393,12259,18,14,2,12,14,-10,43,305,3,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
83215,393,12259,18,10,10,0,10,10,5,118,13,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
83215,393,12259,18,10,3,7,10,-4,26,304,13,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
83215,393,12259,18,10,10,0,10,10,23,106,1,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
83215,393,12259,18,9,0,4,9,-4,54,101,2,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
83215,393,12259,18,73,3,70,71,-67,46,79,3,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
